dates,store,link,asin,category
21-02-16,amazon,https://www.amazon.com/dp/B08QQFW9YS?tag=data20-20&linkCode=ogi&th=1&psc=1&smid=ATVPDKIKX0DER,B08QQFW9YS,rx6900xt
21-02-16,amazon,https://amazon.com/dp/B08QQFW9YS?smid=ATVPDKIKX0DER&tag=data20-20#aod,B08QQFW9YS,rx6900xt
21-02-16,amazon,https://amazon.com/dp/B08QQFW9YS?smid=ATVPDKIKX0DER&tag=data20-20#aod,B08QQFW9YS,rx6900xt
21-02-16,amazon,https://amazon.com/dp/B08Q9SCPGD?smid=ATVPDKIKX0DER&tag=data20-20#aod,B08Q9SCPGD,rx6900xt
21-02-16,amazon,https://amazon.com/dp/B08Q9SCPGD?smid=ATVPDKIKX0DER&tag=data20-20#aod,B08Q9SCPGD,rx6900xt
21-02-17,amazon,https://www.amazon.com/dp/B08QQFW9YS?tag=data20-20&linkCode=ogi&th=1&psc=1&smid=ATVPDKIKX0DER,B08QQFW9YS,rx6900xt
21-02-18,amazon,https://amazon.com/dp/B08QQFW9YS?smid=ATVPDKIKX0DER&tag=data20-20#aod,B08QQFW9YS,rx6900xt
21-02-18,amazon,https://amazon.com/dp/B08QQFW9YS?smid=ATVPDKIKX0DER&tag=data20-20#aod,B08QQFW9YS,rx6900xt
21-02-18,amazon,https://amazon.com/dp/B08Q3B7NYM?smid=ATVPDKIKX0DER&tag=data20-20#aod,B08Q3B7NYM,rx6900xt
21-02-18,amazon,https://amazon.com/dp/B08Q3B7NYM?smid=ATVPDKIKX0DER&tag=data20-20#aod,B08Q3B7NYM,rx6900xt
21-02-18,amazon,https://amazon.com/dp/B08QQFW9YS?smid=ATVPDKIKX0DER&tag=data20-20#aod,B08QQFW9YS,rx6900xt
21-02-18,amazon,https://amazon.com/dp/B08QQFW9YS?smid=ATVPDKIKX0DER&tag=data20-20#aod,B08QQFW9YS,rx6900xt
21-02-19,amazon,https://amazon.com/dp/B08Q9SCPGD?smid=ATVPDKIKX0DER&tag=data20-20#aod,B08Q9SCPGD,rx6900xt
21-02-19,amazon,https://amazon.com/dp/B08Q9SCPGD?smid=ATVPDKIKX0DER&tag=data20-20#aod,B08Q9SCPGD,rx6900xt
21-02-21,amazon,https://www.amazon.com/dp/B08QQFW9YS?tag=data20-20&linkCode=ogi&th=1&psc=1&smid=ATVPDKIKX0DER,B08QQFW9YS,rx6900xt
21-02-21,amazon,https://amazon.com/dp/B08QQFW9YS?smid=ATVPDKIKX0DER&tag=data20-20#aod,B08QQFW9YS,rx6900xt
21-02-21,amazon,https://amazon.com/dp/B08QQFW9YS?smid=ATVPDKIKX0DER&tag=data20-20#aod,B08QQFW9YS,rx6900xt
21-02-21,amazon,https://amazon.com/dp/B08QQFW9YS?smid=ATVPDKIKX0DER&tag=data20-20#aod,B08QQFW9YS,rx6900xt
